 DEPT ,GR ,SP ,CAL ,AC , CNL ,DEN,LLD, LLS ,POR,VSH,Sw,PERM,Sg
2687.515,143.347,30.372,21.334,223.578,20.986,2.621,189.623,180.372,0.017575757575757526,0.9524785714285715,0.923901010004622,6.7028136000689246e-06,0.02941278653217462
2687.64,136.326,29.875,21.331,221.493,19.601,2.626,203.662,193.17,0.01454545454545456,0.9023285714285714,1.0,3.799241264806014e-06,0.0
2687.765,136.165,29.392,21.329,219.266,19.046,2.627,216.074,204.278,0.01393939393939402,0.9011785714285714,1.0,3.3438489922522747e-06,0.0
2687.89,139.228,28.992,21.327,218.203,19.385,2.628,229.334,216.233,0.013333333333333211,0.9230571428571429,1.0,2.9263831732966728e-06,0.0
2688.015,137.063,28.621,21.325,218.264,19.805,2.639,247.025,232.844,0.00666666666666674,0.9075928571428571,1.0,3.657978966621062e-07,0.0
2688.14,127.426,28.442,21.327,215.113,19.432,2.664,270.723,255.958,0.0,0.8387571428571429,1.0,0.0,0.0
2688.265,116.029,28.481,21.338,210.044,18.138,2.68,302.837,288.052,0.0,0.75735,1.0,0.0,0.0
2688.39,108.284,28.588,21.356,206.713,16.74,2.69,342.583,328.4,0.0,0.7020285714285714,1.0,0.0,0.0
2688.515,105.862,28.966,21.381,202.552,15.822,2.691,381.421,368.514,0.0,0.6847285714285714,1.0,0.0,0.0
2688.64,106.459,29.44,21.412,197.76,15.392,2.684,405.394,394.139,0.0,0.6889928571428572,1.0,0.0,0.0
2688.765,106.524,29.878,21.448,195.926,15.075,2.679,412.176,402.464,0.0,0.6894571428571429,1.0,0.0,0.0
2688.89,103.462,30.135,21.48,195.516,14.942,2.68,404.941,390.925,0.0,0.6675857142857143,1.0,0.0,0.0
2689.015,99.977,30.215,21.495,195.714,15.576,2.685,385.392,370.648,0.0,0.6426928571428572,1.0,0.0,0.0
2689.14,101.213,30.048,21.495,199.757,17.445,2.682,350.904,338.535,0.0,0.6515214285714285,1.0,0.0,0.0
2689.265,111.537,29.556,21.488,207.407,20.712,2.671,305.833,296.457,0.0,0.7252642857142858,1.0,0.0,0.0
2689.39,126.637,29.116,21.486,214.958,24.038,2.654,263.388,256.752,0.0,0.8331214285714286,1.0,0.0,0.0
2689.515,141.059,28.962,21.514,220.915,25.863,2.624,229.094,224.525,0.015757575757575637,0.9361357142857143,0.9375377008148534,4.830401075682058e-06,0.0
2689.64,151.092,29.143,21.63,225.932,25.85,2.586,204.152,200.972,0.03878787878787882,1.0,0.40347084043642184,7.2044871391877e-05,0.5965291595635782
2689.765,157.689,29.772,21.819,234.184,25.98,2.52,189.339,186.971,0.07878787878787873,1.0,0.2062555077401432,0.0006038001344602698,0.7937444922598568
2689.89,161.636,30.691,21.971,250.115,27.751,2.425,185.849,183.718,0.13636363636363644,1.0,0.12028357125670298,0.0031304783370899123,0.879716428743297
2690.015,162.408,31.68,21.952,270.091,32.086,2.33,188.876,186.69,0.19393939393939386,1.0,0.08389393779714714,0.009005608923984587,0.9161060622028528
2690.14,160.142,32.456,21.796,282.381,38.848,2.283,191.59,189.547,0.22242424242424244,1.0,0.0726300701150872,0.013585053129671029,0.9273699298849128
2690.265,156.77,33.059,21.634,284.776,45.039,2.303,189.487,188.267,0.2103030303030303,1.0,0.0772413332742811,0.011482899738465493,0.9227586667257189
2690.39,154.789,33.473,21.567,277.507,44.833,2.387,182.921,183.167,0.15939393939393934,1.0,0.10372451538550946,0.004999543989361349,0.8962754846144906
2690.515,154.262,33.842,21.58,261.003,38.023,2.484,175.115,177.104,0.10060606060606056,1.0,0.16795741586270216,0.0012571509057173768,0.8320425841372978
2690.64,154.102,34.349,21.624,242.463,30.582,2.557,170.75,174.387,0.05636363636363635,1.0,0.30360270848827625,0.00022106093070280386,0.6963972915117238
2690.765,153.571,34.884,21.664,232.986,26.871,2.594,172.047,177.148,0.03393939393939397,1.0,0.5022932792502174,4.826443532698009e-05,0.4977067207497826
2690.89,152.87,35.373,21.69,230.902,25.844,2.619,177.655,184.024,0.018787878787878604,1.0,0.8929323043145801,8.187441877881389e-06,0.10706769568541985
2691.015,152.333,35.702,21.701,230.627,26.124,2.638,183.918,191.116,0.00727272727272728,1.0,1.0,4.749051581007517e-07,0.0
2691.14,151.841,35.929,21.709,229.521,26.346,2.647,189.349,196.677,0.0018181818181818871,1.0,1.0,7.420393095325068e-09,0.0
2691.265,151.482,35.971,21.714,228.371,26.047,2.644,194.877,201.433,0.0036363636363635054,1.0,1.0,5.9363144762587375e-08,0.0
2691.39,150.6,35.953,21.704,228.82,25.628,2.629,201.745,206.748,0.012727272727272672,1.0,1.0,2.5451948316961757e-06,0.0
2691.515,148.411,35.85,21.683,230.329,25.738,2.609,210.753,214.095,0.024848484848484804,0.98865,0.6198665584497922,1.8941515278623637e-05,0.3690654718532381
2691.64,144.377,35.738,21.662,230.09,26.183,2.592,223.678,226.263,0.03515151515151505,0.9598357142857143,0.42533323316155186,5.3622508800551396e-05,0.5359143166219981
2691.765,138.254,35.641,21.657,227.042,25.836,2.596,240.758,244.303,0.032727272727272626,0.9160999999999999,0.44033663887198427,4.327573253193047e-05,0.47850917930983383
2691.89,129.529,35.632,21.674,221.284,24.467,2.624,258.305,264.109,0.015757575757575637,0.8537785714285714,0.8829359334768777,4.830401075682058e-06,0.0
2692.015,118.443,35.78,21.715,213.866,22.849,2.646,268.857,276.927,0.0024242424242424264,0.7745928571428571,1.0,1.758907992965747e-08,0.0
2692.14,109.985,36.055,21.779,208.552,22.139,2.656,266.589,275.534,0.0,0.7141785714285714,1.0,0.0,0.0
2692.265,109.704,36.359,21.871,207.062,22.754,2.637,252.167,260.205,0.007878787878787818,0.7121714285714286,1.0,6.038001344602574e-07,0.0
2692.39,119.714,36.607,22.122,207.659,24.801,2.576,234.74,240.515,0.044848484848484756,0.7836714285714286,0.3254195772303734,0.00011136745820961647,0.4679538599990638
2692.515,130.93,36.827,22.89,212.833,27.82,2.313,231.094,234.607,0.2042424242424241,0.8637857142857144,0.07201860595464331,0.010518476744453662,0.819587844261807
2692.64,133.655,36.984,24.592,231.66,31.687,1.944,261.564,263.355,0.42787878787878786,0.88325,0.03231284967551057,0.0967113067896253,0.900891998809338
2692.765,121.342,37.044,27.088,257.675,38.09,1.591,385.171,383.218,0.6418181818181818,0.7953,0.01775195530240382,0.3264006604149855,0.908928226515778
2692.89,99.772,36.885,28.981,293.278,48.446,1.356,642.267,631.13,0.7842424242424242,0.6412285714285715,0.011250630612202049,0.5954783515871567,0.9113417157081443
2693.015,78.206,36.542,28.791,328.793,62.229,1.238,955.952,929.527,0.8557575757575757,0.48718571428571433,0.008451157715650392,0.7736904543170026,0.9175792665267738
2693.14,67.914,36.015,26.574,354.107,72.853,1.226,1087.193,1045.755,0.863030303030303,0.4136714285714286,0.00785788436144128,0.7935843896915623,0.9118328688853119
2693.265,73.064,35.437,24.004,356.515,72.44,1.303,950.718,905.873,0.8163636363636364,0.45045714285714283,0.008883323796583045,0.6716854421162961,0.8902006242553651
2693.39,94.889,35.144,22.503,336.748,61.618,1.452,653.437,619.678,0.7260606060606061,0.60635,0.01204786984793689,0.47253458765459583,0.8801158877278207
2693.515,128.9,35.182,22.097,302.743,50.513,1.673,410.386,389.867,0.592121212121212,0.8492857142857143,0.01864138235064179,0.2562989574691237,0.919885457476198
2693.64,169.282,35.588,22.153,269.101,44.274,1.934,276.694,264.489,0.43393939393939396,1.0,0.030978191004799732,0.10087933609468146,0.9690218089952003
2693.765,206.44,36.301,22.279,247.441,43.829,2.182,205.176,197.661,0.28363636363636363,1.0,0.055037641358729225,0.028170899073378403,0.9449623586412708
2693.89,228.583,37.144,22.324,240.361,45.401,2.333,156.187,151.894,0.19212121212121197,1.0,0.09312949384300624,0.008754693278394919,0.9068705061569937
2694.015,229.614,37.986,22.26,234.437,44.965,2.418,129.218,126.841,0.14060606060606046,1.0,0.13990056037015758,0.003431840563235308,0.8600994396298425
2694.14,211.734,38.689,22.132,230.958,39.941,2.484,119.813,118.568,0.10060606060606056,1.0,0.20305275532977232,0.0012571509057173768,0.7969472446702277
2694.265,189.402,39.202,21.987,230.345,33.907,2.534,119.978,119.611,0.07030303030303037,1.0,0.290375618668488,0.00042898007040441605,0.709624381331512
2694.39,172.4,39.531,21.819,224.792,30.555,2.558,128.717,129.109,0.05575757575757581,1.0,0.353478631114378,0.00021400633550414246,0.646521368885622
2694.515,165.081,39.677,21.655,216.772,29.961,2.555,142.354,143.469,0.057575757575757426,1.0,0.3255071283031037,0.0002356318344482799,0.6744928716968963
2694.64,165.197,39.764,21.561,215.6,30.009,2.543,155.144,156.835,0.06484848484848471,1.0,0.27683288356414726,0.0003366778006916747,0.7231671164358527
2694.765,169.24,39.918,21.548,218.998,29.673,2.537,163.442,165.299,0.06848484848484848,1.0,0.25539281138763015,0.0003965504791134828,0.7446071886123699
2694.89,171.902,40.248,21.566,221.937,29.392,2.544,165.641,166.787,0.06424242424242417,1.0,0.270445126195813,0.00032732618158594985,0.729554873804187
2695.015,171.003,40.712,21.605,223.56,30.105,2.556,161.629,161.823,0.056969696969696886,1.0,0.3087318602883168,0.00022826888069210177,0.6912681397116832
2695.14,168.023,41.335,21.715,225.073,31.786,2.571,152.695,152.147,0.04787878787878772,1.0,0.3779457333546602,0.0001355015996787231,0.6220542666453398
2695.265,166.919,42.036,21.903,227.596,33.132,2.574,144.814,143.36,0.04606060606060611,1.0,0.403413176514948,0.00012064349923752062,0.596586823485052
2695.39,168.422,42.681,22.103,234.527,34.049,2.541,142.572,140.059,0.06606060606060606,1.0,0.28348189515418487,0.0003559120092535049,0.7165181048458151
2695.515,170.709,43.263,22.178,249.018,35.654,2.471,147.26,143.551,0.10848484848484838,1.0,0.16985311553313426,0.0015762396264793932,0.8301468844668658
2695.64,173.597,43.763,22.134,263.791,39.373,2.403,153.966,149.13,0.14969696969696963,1.0,0.12038145262741101,0.004141465122262994,0.879618547372589
2695.765,179.352,44.241,22.076,267.503,45.043,2.375,157.349,151.781,0.16666666666666663,1.0,0.10695577992552802,0.005715592135345218,0.8930442200744719
2695.89,188.306,44.608,22.107,261.566,49.895,2.396,151.373,145.83,0.15393939393939396,1.0,0.11806224050329833,0.004503646539193934,0.8819377594967017
2696.015,195.427,44.94,22.189,250.553,51.547,2.435,136.079,131.178,0.13030303030303023,1.0,0.14710753960419407,0.002731357378842325,0.8528924603958059
2696.14,199.542,45.271,22.285,233.796,49.649,2.455,115.066,111.1,0.1181818181818181,1.0,0.17638466596270708,0.0020378254538034107,0.8236153340372929
2696.265,202.419,45.472,22.399,218.385,45.455,2.459,95.802,92.633,0.11575757575757567,1.0,0.19735507159535823,0.001914975624352214,0.8026449284046417
2696.39,203.904,45.601,22.477,217.43,40.443,2.459,81.915,79.27,0.11575757575757567,1.0,0.21342921220177427,0.001914975624352214,0.7865707877982258
2696.515,202.277,45.576,22.442,225.029,35.691,2.452,73.651,71.283,0.11999999999999998,1.0,0.2171273001409552,0.0021333333333333326,0.7828726998590448
2696.64,198.052,45.435,22.311,231.138,32.835,2.45,69.662,67.397,0.12121212121212106,1.0,0.22102478727598346,0.0021986349912071694,0.7789752127240166
2696.765,193.885,45.188,22.137,235.582,32.075,2.474,69.516,67.202,0.1066666666666665,1.0,0.251428145039639,0.0014983081847279305,0.748571854960361
2696.89,189.984,44.735,21.977,237.72,32.338,2.52,73.8,71.274,0.07878787878787873,1.0,0.3303675732258977,0.0006038001344602698,0.6696324267741023
2697.015,184.133,44.162,21.872,233.391,31.872,2.573,82.079,79.192,0.04666666666666664,1.0,0.5288861483527776,0.0001254686785550981,0.4711138516472224
2697.14,178.263,43.464,21.865,226.009,30.145,2.617,93.824,90.449,0.019999999999999952,1.0,1.0,9.87654320987647e-06,0.0
2697.265,174.471,42.633,21.931,219.022,27.836,2.635,107.628,103.679,0.009090909090909167,1.0,1.0,9.275491369155513e-07,0.0
2697.39,172.278,41.742,21.939,212.91,25.972,2.641,120.4,115.882,0.0054545454545453925,1.0,1.0,2.003506135737472e-07,0.0
2697.515,170.089,40.818,21.859,208.808,24.964,2.647,129.533,124.517,0.0018181818181818871,1.0,1.0,7.420393095325068e-09,0.0
2697.64,166.55,40.087,21.75,207.355,24.947,2.65,133.531,128.137,0.0,1.0,1.0,0.0,0.0
2697.765,163.582,39.385,21.664,207.336,25.657,2.652,133.737,128.067,0.0,1.0,1.0,0.0,0.0
2697.89,164.297,38.636,21.611,207.853,26.906,2.654,131.773,125.893,0.0,1.0,1.0,0.0,0.0
2698.015,169.824,38.13,21.577,208.472,28.942,2.653,130.174,124.062,0.0,1.0,1.0,0.0,0.0
2698.14,177.145,37.464,21.552,209.564,31.932,2.646,131.246,124.781,0.0024242424242424264,1.0,1.0,1.758907992965747e-08,0.0
2698.265,181.392,36.548,21.528,211.719,35.118,2.637,137.261,130.223,0.007878787878787818,1.0,1.0,6.038001344602574e-07,0.0
2698.39,179.765,35.432,21.503,214.619,35.971,2.627,148.765,140.909,0.01393939393939402,1.0,1.0,3.3438489922522747e-06,0.0
2698.515,172.855,34.28,21.489,217.086,33.787,2.622,166.071,157.138,0.016969696969696985,1.0,1.0,6.033054415872512e-06,0.0
2698.64,163.169,33.143,21.499,218.959,30.707,2.627,189.663,179.381,0.01393939393939402,1.0,1.0,3.3438489922522747e-06,0.0
2698.765,155.019,32.003,21.532,218.73,29.197,2.633,215.023,203.36,0.010303030303030246,1.0,1.0,1.3502367139750856e-06,0.0
2698.89,148.081,31.059,21.574,215.268,29.011,2.641,237.057,224.234,0.0054545454545453925,0.9862928571428571,1.0,2.003506135737472e-07,0.0
2699.015,139.541,30.273,21.61,211.028,28.85,2.647,251.286,237.752,0.0018181818181818871,0.9252928571428571,1.0,7.420393095325068e-09,0.0
2699.14,131.31,29.499,21.632,209.266,28.16,2.647,256.994,243.232,0.0018181818181818871,0.8665,1.0,7.420393095325068e-09,0.0
2699.265,128.581,28.767,21.643,209.277,27.648,2.646,253.319,239.832,0.0024242424242424264,0.8470071428571427,1.0,1.758907992965747e-08,0.0
2699.39,133.639,28.195,21.65,211.675,28.076,2.641,242.842,229.952,0.0054545454545453925,0.8831357142857144,1.0,2.003506135737472e-07,0.0
2699.515,141.32,27.759,21.664,216.744,28.908,2.634,231.403,219.124,0.009696969696969706,0.938,1.0,1.125701115498078e-06,0.0
2699.64,146.855,27.451,21.688,220.978,29.125,2.623,222.193,210.414,0.016363636363636178,0.9775357142857142,0.9167269434448728,5.409466566491175e-06,0.06117636824343875
2699.765,150.239,27.184,21.716,222.157,28.373,2.623,212.915,201.668,0.016363636363636178,1.0,0.9364876464253292,5.409466566491175e-06,0.06351235357467078
2699.89,152.525,26.911,21.739,222.035,27.272,2.631,201.596,190.988,0.011515151515151593,1.0,1.0,1.885054675586292e-06,0.0
2700.015,153.974,26.701,21.751,221.682,26.754,2.635,190.759,180.747,0.009090909090909167,1.0,1.0,9.275491369155513e-07,0.0
2700.14,154.283,26.59,21.756,221.048,27.052,2.633,185.877,176.143,0.010303030303030246,1.0,1.0,1.3502367139750856e-06,0.0
2700.265,152.604,26.59,21.761,220.062,27.643,2.626,190.991,181.014,0.01454545454545456,1.0,1.0,3.799241264806014e-06,0.0
2700.39,146.515,26.834,21.767,217.685,27.449,2.624,209.531,198.63,0.015757575757575637,0.9751071428571427,0.9803281094493924,4.830401075682058e-06,0.0
2700.515,135.375,27.227,21.768,212.207,26.281,2.63,234.84,222.712,0.012121212121212133,0.8955357142857143,1.0,2.1986349912071842e-06,0.0
2700.64,121.856,27.816,21.762,206.131,24.786,2.645,256.176,243.11,0.0030303030303029657,0.7989714285714286,1.0,3.435367173760995e-08,0.0
2700.765,113.94,28.579,21.75,202.968,23.956,2.658,259.548,246.559,0.0,0.7424285714285714,1.0,0.0,0.0
2700.89,116.573,29.38,21.74,204.029,24.114,2.662,243.058,231.185,0.0,0.7612357142857142,1.0,0.0,0.0
2701.015,128.938,30.215,21.738,208.559,25.074,2.653,212.298,202.205,0.0,0.8495571428571428,1.0,0.0,0.0
2701.14,142.921,31.02,21.748,216.378,26.18,2.641,180.161,171.813,0.0054545454545453925,0.9494357142857143,1.0,2.003506135737472e-07,0.0
2701.265,152.702,31.705,21.777,223.42,27.084,2.633,153.747,146.783,0.010303030303030246,1.0,1.0,1.3502367139750856e-06,0.0
2701.39,156.178,32.08,21.853,226.707,27.734,2.628,134.337,128.382,0.013333333333333211,1.0,1.0,2.9263831732966728e-06,0.0
2701.515,155.265,32.286,21.966,227.429,28.554,2.626,119.333,114.165,0.01454545454545456,1.0,1.0,3.799241264806014e-06,0.0
2701.64,154.173,32.415,22.061,226.794,29.622,2.62,107.923,103.354,0.018181818181818063,1.0,1.0,7.420393095324079e-06,0.0
2701.765,159.24,32.497,22.077,224.719,30.753,2.611,101.597,97.364,0.023636363636363455,1.0,0.9385640110445496,1.6302603630426948e-05,0.06143598895545044
2701.89,171.338,32.558,22.026,223.535,31.843,2.601,100.469,96.324,0.02969696969696966,1.0,0.7512021574439979,3.2333401010066526e-05,0.24879784255600212
2702.015,184.772,32.553,21.951,223.682,32.806,2.594,104.216,99.948,0.03393939393939397,1.0,0.6453773497934671,4.826443532698009e-05,0.35462265020653294
2702.14,190.033,32.6,21.899,223.612,33.588,2.59,111.841,107.311,0.0363636363636364,1.0,0.5814564269439301,5.9363144762593955e-05,0.41854357305606993
2702.265,186.266,32.584,21.879,224.106,33.637,2.591,121.18,116.333,0.03575757575757559,1.0,0.5680694846875854,5.644418198239159e-05,0.43193051531241455
2702.39,176.989,32.542,21.89,226.13,32.182,2.596,131.416,126.217,0.032727272727272626,1.0,0.5960065937934903,4.327573253193047e-05,0.4039934062065097
2702.515,167.313,32.474,21.904,228.183,29.512,2.603,142.789,137.165,0.02848484848484831,1.0,0.6569369841354816,2.8533610086512328e-05,0.3430630158645184
2702.64,158.582,32.325,21.913,229.11,27.351,2.612,155.366,149.238,0.02303030303030292,1.0,0.778946010638516,1.5080437404689811e-05,0.22105398936148402
2702.765,150.342,32.098,21.932,228.653,26.924,2.62,168.237,161.583,0.018181818181818063,1.0,0.9481715802040517,7.420393095324079e-06,0.05182841979594832
2702.89,143.431,31.767,21.967,226.968,27.928,2.627,178.913,171.837,0.01393939393939402,0.9530785714285716,1.0,3.3438489922522747e-06,0.0
2703.015,139.151,31.378,22.003,226.119,28.961,2.628,185.593,178.277,0.013333333333333211,0.922507142857143,1.0,2.9263831732966728e-06,0.0
2703.14,139.784,31.067,22.028,226.634,29.041,2.622,188.004,180.623,0.016969696969696985,0.9270285714285714,0.9610088127511741,6.033054415872512e-06,0.0
2703.265,144.704,30.816,22.031,226.839,28.678,2.613,189.096,181.69,0.022424242424242378,0.9621714285714287,0.7251469943635657,1.392093227620206e-05,0.23787271126414006
2703.39,150.349,30.598,21.999,226.914,28.386,2.607,191.184,183.687,0.026060606060605885,1.0,0.6205470550485698,2.1850859030738188e-05,0.3794529449514302
2703.515,153.285,30.365,21.931,227.087,28.12,2.611,195.117,187.424,0.023636363636363455,1.0,0.6772621179307272,1.6302603630426948e-05,0.3227378820692728
2703.64,153.781,30.028,21.871,225.845,27.767,2.62,199.876,191.919,0.018181818181818063,1.0,0.8698960661382814,7.420393095324079e-06,0.1301039338617186
2703.765,153.777,29.668,21.861,223.856,27.585,2.617,206.456,198.103,0.019999999999999952,1.0,0.778110457494607,9.87654320987647e-06,0.22188954250539294
2703.89,154.143,29.442,21.962,223.194,28.11,2.583,221.246,212.061,0.040606060606060444,1.0,0.37021706189501263,8.265850698255454e-05,0.6297829381049873
2704.015,151.739,29.597,22.27,230.379,29.501,2.485,251.747,241.046,0.10000000000000003,1.0,0.14092980474498695,0.0012345679012345692,0.859070195255013
2704.14,142.485,30.105,22.934,248.32,32.453,2.284,311.391,298.42,0.2218181818181819,0.9463214285714286,0.057126133820252535,0.013474305961358315,0.9011021778680592
2704.265,125.969,30.665,23.696,278.472,39.233,2.009,431.54,417.227,0.3884848484848485,0.8283499999999999,0.027707694353715923,0.07238310967375348,0.8673257298887083
2704.39,109.059,31.109,24.121,312.46,50.292,1.72,612.377,600.609,0.5636363636363636,0.7075642857142856,0.016031588705710434,0.22106093070280391,0.8563600996059779
2704.515,101.036,31.191,24.213,342.079,63.184,1.499,798.408,793.682,0.6975757575757575,0.6502571428571429,0.01134439089935932,0.41907245800864806,0.882884890485922
2704.64,101.506,30.518,24.4,365.082,69.044,1.364,913.065,915.633,0.7793939393939393,0.6536142857142857,0.00949460999209611,0.5845020709423931,0.914090602129116
2704.765,101.649,29.244,24.612,379.296,65.326,1.305,922.263,929.054,0.8151515151515152,0.6546357142857143,0.009032735000299476,0.66869796492284,0.9271272000646357
2704.89,94.958,27.941,24.264,379.227,59.713,1.283,814.169,821.365,0.8284848484848485,0.6068428571428571,0.009458954810344504,0.7020510483194699,0.9231086382632485
2705.015,89.385,27.426,23.315,361.485,58.675,1.285,647.87,660.912,0.8272727272727273,0.5670357142857143,0.010619213683911975,0.6989741306545715,0.9145960460563478
2705.14,95.529,27.905,22.371,334.892,60.142,1.339,484.939,497.244,0.7945454545454546,0.6109214285714285,0.012779760012651818,0.6192574264221647,0.9072822789483872
2705.265,118.281,29.326,22.028,304.737,58.805,1.476,392.872,403.647,0.7115151515151515,0.7734357142857143,0.0158553309160978,0.4447003171874512,0.9187843054475385
2705.39,146.861,31.206,22.039,278.51,54.547,1.701,358.162,366.716,0.5751515151515151,0.9775785714285714,0.02054295811641265,0.23488851690733123,0.9699313319268774
2705.515,169.442,32.869,22.099,259.459,50.539,1.95,339.72,344.837,0.42424242424242425,1.0,0.028596333193835758,0.09426647524800774,0.9714036668061642
2705.64,176.602,34.04,22.068,255.263,47.202,2.127,313.643,314.399,0.31696969696969707,1.0,0.039833590821598486,0.039315899394585276,0.9601664091784015
2705.765,170.448,34.756,21.973,257.72,40.871,2.21,281.442,278.904,0.26666666666666666,1.0,0.04998294206649861,0.023411065386374025,0.9500170579335014
2705.89,156.205,35.055,21.848,257.511,30.335,2.261,247.351,243.772,0.23575757575757564,1.0,0.06030627583730561,0.016177520262654406,0.9396937241626944
2706.015,140.155,35.227,21.713,243.831,21.381,2.324,219.716,216.426,0.19757575757575763,0.9296785714285715,0.07635201523965754,0.009521731892265517,0.8672203657127234
2706.14,124.927,35.361,21.592,219.379,15.821,2.404,206.03,203.263,0.1490909090909091,0.820907142857143,0.10448852727546781,0.004091367300182728,0.743119732464792
2706.265,112.215,35.391,21.54,200.307,13.264,2.488,209.231,206.802,0.09818181818181813,0.7301071428571428,0.1574493660974699,0.001168444778362132,0.5991563481882445
2706.39,103.256,35.111,21.604,193.363,12.685,2.553,221.768,219.501,0.05878787878787878,0.6661142857142858,0.25541580765604227,0.0002508293491662534,0.4303269109586765
2706.515,98.946,34.635,21.844,192.306,13.55,2.582,238.287,235.935,0.04121212121212125,0.6353285714285715,0.3514874790572537,8.641514969440713e-05,0.2988699754882008
2706.64,100.589,34.259,22.199,194.767,15.832,2.59,256.691,253.802,0.0363636363636364,0.6470642857142858,0.3838065437934804,5.9363144762593955e-05,0.2760917678948314
2706.765,107.205,33.657,22.39,198.228,19.21,2.591,275.166,271.168,0.03575757575757559,0.6943214285714285,0.3769810757492546,5.644418198239159e-05,0.3282706774974985
2706.89,116.521,32.796,22.255,201.096,22.944,2.587,292.395,289.361,0.03818181818181802,0.7608642857142858,0.3424864753094908,6.872026045579676e-05,0.42750844676843136
2707.015,123.335,31.811,21.909,203.96,25.277,2.581,309.064,305.047,0.04181818181818179,0.8095357142857142,0.3041554796582015,9.028392279080966e-05,0.5133451047573828
2707.14,124.79,30.891,21.642,206.128,25.644,2.582,328.744,323.435,0.04121212121212125,0.8199285714285715,0.2992479032518174,8.641514969440713e-05,0.5281017937178796
2707.265,121.609,30.127,21.562,207.114,24.892,2.596,355.066,348.289,0.032727272727272626,0.7972071428571428,0.3625940245356276,4.327573253193047e-05,0.4412499754643723
2707.39,117.81,29.626,21.582,206.95,24.267,2.608,388.8,380.364,0.025454545454545344,0.7700714285714286,0.4455090471331858,2.0361558653569406e-05,0.33041510871097013
2707.515,114.78,29.439,21.608,205.22,23.938,2.62,426.958,416.778,0.018181818181818063,0.7484285714285714,0.5951892984306556,7.420393095324079e-06,0.1578132989719418
2707.64,111.805,29.514,21.614,203.35,23.526,2.632,466.424,454.606,0.010909090909090785,0.7271785714285715,0.9490869387873144,1.6028049085899774e-06,0.0
2707.765,108.339,29.599,21.609,202.264,23.125,2.644,499.256,486.189,0.0036363636363635054,0.7024214285714285,1.0,5.9363144762587375e-08,0.0
2707.89,104.935,29.638,21.599,200.031,23.076,2.658,516.145,502.414,0.0,0.6781071428571429,1.0,0.0,0.0
2708.015,102.96,29.676,21.587,198.443,23.502,2.674,509.992,496.281,0.0,0.6639999999999999,1.0,0.0,0.0
2708.14,103.759,29.542,21.576,201.508,24.284,2.683,489.093,475.836,0.0,0.6697071428571428,1.0,0.0,0.0
2708.265,108.646,29.256,21.576,206.186,25.432,2.676,463.132,450.529,0.0,0.7046142857142857,1.0,0.0,0.0
2708.39,118.368,28.879,21.599,210.343,26.925,2.656,439.732,427.777,0.0,0.7740571428571428,1.0,0.0,0.0
2708.515,129.316,28.463,21.629,215.429,28.138,2.635,421.16,409.729,0.009090909090909167,0.8522571428571428,1.0,9.275491369155513e-07,0.0
2708.64,138.503,28.085,21.633,219.595,28.399,2.624,408.666,397.597,0.015757575757575637,0.9178785714285713,0.7019583507330289,4.830401075682058e-06,0.21721425532757702
2708.765,144.239,27.645,21.599,221.201,27.96,2.622,400.831,390.047,0.016969696969696985,0.95885,0.6581581505857451,6.033054415872512e-06,0.3013901524445579
2708.89,147.469,27.299,21.558,222.091,27.745,2.624,394.148,382.27,0.015757575757575637,0.9819214285714285,0.7147693722993934,4.830401075682058e-06,0.26743693073090957
2709.015,148.88,27.107,21.539,223.084,28.089,2.62,388.478,370.81,0.018181818181818063,0.992,0.623971102601625,7.420393095324079e-06,0.3681743519438295
2709.14,148.541,27.051,21.542,224.195,28.626,2.611,386.499,369.358,0.023636363636363455,0.9895785714285714,0.4812050230413674,1.6302603630426948e-05,0.5086198730625288
2709.265,146.524,27.157,21.549,225.834,28.911,2.601,389.762,372.654,0.02969696969696966,0.9751714285714286,0.3813933521061327,3.2333401010066526e-05,0.5945154097986293
2709.39,143.79,27.277,21.553,227.111,28.895,2.59,398.245,380.744,0.0363636363636364,0.9556428571428571,0.30813606348496053,5.9363144762593955e-05,0.6491197806708836
2709.515,141.83,27.552,21.558,227.944,28.78,2.577,407.62,389.844,0.044242424242424215,0.9416428571428572,0.2503331383052769,0.00010691329854680513,0.6938915803094418
2709.64,140.906,27.809,21.568,229.627,28.823,2.571,413.526,396.003,0.04787878787878772,0.9350428571428572,0.22966268866953815,0.0001355015996787231,0.7084902377373883
2709.765,141.177,27.837,21.579,231.416,29.173,2.573,412.273,395.728,0.04666666666666664,0.9369785714285713,0.23598574758429897,0.0001254686785550981,0.7039338238442723
2709.89,142.382,27.714,21.59,232.698,29.806,2.582,404.802,389.676,0.04121212121212125,0.9455857142857144,0.2696737714513885,8.641514969440713e-05,0.678154470972854
2710.015,144.068,27.537,21.599,234.363,30.417,2.588,393.083,379.588,0.03757575757575748,0.9576285714285715,0.300147773377654,6.549953502305252e-05,0.659072936579056
2710.14,145.849,27.356,21.604,235.908,30.685,2.586,380.487,368.676,0.03878787878787882,0.9703499999999999,0.29554189994155555,7.2044871391877e-05,0.675958160664505
2710.265,147.637,27.252,21.607,236.679,30.781,2.575,369.995,359.808,0.045454545454545296,0.9831214285714286,0.25574653325935787,0.00011594364211443978,0.7281421031042785
2710.39,150.209,27.198,21.61,237.381,30.753,2.563,362.703,354.022,0.052727272727272574,1.0,0.2226763632986003,0.00018097596720186097,0.7773236367013997
